task_code,cutting_best_response,cutting_second_response,maintenance_name_response,process_name_response,quality_name_response,date_response,decision_score,score_rel_opt_cc
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Laser Welding Machine 1,,0.3076923076923077,0.0
T3,,,Laser Cutter,Testing Machine 1,Laser Welding Machine 1,,0.3076923076923077,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Laser Welding Machine 1,,0.3076923076923077,0.0
T3,,,Assembly Machine 1,Riveting Machine,Laser Welding Machine 1,,0.3076923076923077,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Laser Welding Machine 1,,0.3076923076923077,0.0
T3,,,Testing Machine 1,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.3071428571428571,0.0
T3,,,Testing Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.3071428571428571,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,,0.3071428571428571,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.3071428571428571,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Laser Welding Machine 2,,0.307051282051282,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.307051282051282,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Medium Capacity Cutting Machine 2,,0.306043956043956,0.0
T3,,,Testing Machine 1,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,,0.3058608058608059,0.0
T3,,,Assembly Machine 2,Riveting Machine,Testing Machine 1,,0.3049450549450549,0.0
T3,,,Assembly Machine 2,Laser Cutter,Testing Machine 1,,0.3049450549450549,0.0
T3,,,Assembly Machine 2,Low Capacity Cutting Machine 1,Testing Machine 1,,0.3049450549450549,0.0
T3,,,Medium Capacity Cutting Machine 2,Assembly Machine 2,Laser Welding Machine 1,,0.3046703296703297,0.0
T3,,,Large Capacity Cutting Machine 1,Testing Machine 2,Laser Welding Machine 1,,0.3034798534798535,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Testing Machine 3,,0.3031135531135531,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,Testing Machine 3,,0.3031135531135531,0.0
T3,,,Testing Machine 2,Large Capacity Cutting Machine 1,Assembly Machine 2,,0.3015567765567765,0.0
T3,,,Laser Welding Machine 2,Large Capacity Cutting Machine 1,Assembly Machine 2,,0.3015567765567765,0.0
T3,,,Assembly Machine 3,Laser Welding Machine 2,Testing Machine 1,,0.3015567765567765,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 2,Testing Machine 1,,0.3015567765567765,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.3012820512820513,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,,0.3009157509157509,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.3,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.3,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 1,Riveting Machine,,0.3,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.3,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.3,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.3,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 1,Laser Cutter,,0.3,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.3,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.3,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,Testing Machine 3,,0.2995421245421246,0.0
T3,,,Assembly Machine 2,Testing Machine 3,Medium Capacity Cutting Machine 3,,0.2985347985347985,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Welding Machine 1,Assembly Machine 2,,0.2983516483516483,0.0
T3,,,Large Capacity Cutting Machine 2,Assembly Machine 2,Medium Capacity Cutting Machine 1,,0.2964285714285714,0.0
T3,,,Laser Welding Machine 2,Assembly Machine 2,Large Capacity Cutting Machine 1,,0.2964285714285714,0.0
T3,,,Laser Welding Machine 2,Assembly Machine 2,Medium Capacity Cutting Machine 1,,0.2964285714285714,0.0
T3,,,Testing Machine 2,Assembly Machine 2,Large Capacity Cutting Machine 1,,0.2964285714285714,0.0
T3,,,Testing Machine 2,Assembly Machine 2,Medium Capacity Cutting Machine 1,,0.2964285714285714,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 3,,0.2961538461538461,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 2,Testing Machine 2,,0.2946886446886447,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 2,Large Capacity Cutting Machine 2,,0.2946886446886447,0.0
T3,,,Testing Machine 3,Large Capacity Cutting Machine 1,Assembly Machine 3,,0.2946886446886446,0.0
T3,,,Testing Machine 3,Assembly Machine 1,Large Capacity Cutting Machine 2,,0.2946886446886446,0.0
T3,,,Assembly Machine 2,Large Capacity Cutting Machine 2,Laser Welding Machine 1,,0.2934065934065934,0.0
T3,,,Laser Welding Machine 2,Testing Machine 1,Medium Capacity Cutting Machine 3,,0.2925824175824175,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 1,Medium Capacity Cutting Machine 3,,0.2925824175824175,0.0
T3,,,Assembly Machine 3,Testing Machine 1,Medium Capacity Cutting Machine 3,,0.2925824175824175,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 2,Large Capacity Cutting Machine 2,,0.2923076923076922,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 2,Testing Machine 2,,0.2923076923076922,0.0
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Large Capacity Cutting Machine 1,,0.2916666666666667,0.0
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Assembly Machine 1,,0.2916666666666667,0.0
T3,,,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.2892857142857142,0.0
T3,,,Medium Capacity Cutting Machine 2,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.2892857142857142,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.2891941391941391,0.0
T3,,,Testing Machine 1,Assembly Machine 1,Laser Welding Machine 2,,0.2891941391941391,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Laser Cutter,Testing Machine 1,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Riveting Machine,Testing Machine 1,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Assembly Machine 2,,0.2884615384615384,0.0
T3,,,Assembly Machine 2,Testing Machine 2,Medium Capacity Cutting Machine 2,,0.286996336996337,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Laser Welding Machine 2,,0.2868131868131868,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,,0.2868131868131868,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 2,Laser Welding Machine 1,,0.2868131868131868,0.0
T3,,,Testing Machine 3,Laser Cutter,Medium Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Laser Cutter,Large Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Riveting Machine,Assembly Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Laser Cutter,Assembly Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Low Capacity Cutting Machine 1,Assembly Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Riveting Machine,Large Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Riveting Machine,Medium Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Testing Machine 3,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.2857142857142857,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,Testing Machine 1,,0.2848901098901098,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,Testing Machine 1,,0.2848901098901098,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 1,Testing Machine 1,,0.2848901098901098,0.0
T3,,,Assembly Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,,0.2846153846153846,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,,0.2844322344322344,0.0
T3,,,Laser Cutter,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 1,Riveting Machine,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 1,Low Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 1,Riveting Machine,,0.2833333333333333,0.0
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 1,Large Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Assembly Machine 1,,0.2833333333333333,0.0
T3,,,Riveting Machine,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 1,Laser Cutter,,0.2833333333333333,0.0
T3,,,Riveting Machine,Assembly Machine 1,Large Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Riveting Machine,Assembly Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 1,Laser Cutter,,0.2833333333333333,0.0
T3,,,Laser Cutter,Assembly Machine 1,Medium Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Laser Cutter,Assembly Machine 1,Large Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Laser Cutter,Large Capacity Cutting Machine 1,Assembly Machine 1,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Riveting Machine,,0.2833333333333333,0.0
T3,,,Riveting Machine,Large Capacity Cutting Machine 1,Assembly Machine 1,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Laser Cutter,,0.2833333333333333,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 2,Assembly Machine 2,,0.2828754578754578,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 3,Laser Welding Machine 2,,0.282051282051282,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Laser Welding Machine 2,,0.282051282051282,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,,0.2818681318681318,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Welding Machine 2,Testing Machine 3,,0.2816849816849817,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,Assembly Machine 2,,0.2816849816849817,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,Assembly Machine 2,,0.2816849816849817,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 1,Large Capacity Cutting Machine 2,,0.2815934065934066,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 1,Assembly Machine 3,,0.2815934065934066,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,,0.2797619047619047,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 3,Assembly Machine 1,,0.2797619047619047,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,,0.2797619047619047,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,,0.2797619047619047,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 3,Assembly Machine 1,,0.2797619047619047,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,Assembly Machine 1,,0.2797619047619047,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 1,Testing Machine 2,,0.278021978021978,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,,0.278021978021978,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Welding Machine 1,Testing Machine 1,,0.2777472527472527,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Testing Machine 3,,0.2769230769230769,0.0
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Testing Machine 3,,0.2769230769230769,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 3,Testing Machine 3,,0.2769230769230769,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,,0.2756410256410256,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 3,Testing Machine 2,,0.2756410256410256,0.0
T3,,,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,Assembly Machine 1,,0.275,0.0
T3,,,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,Large Capacity Cutting Machine 1,,0.275,0.0
T3,,,Testing Machine 3,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,,0.2727106227106227,0.0
T3,,,Laser Welding Machine 1,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.2727106227106227,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 1,Medium Capacity Cutting Machine 2,,0.2727106227106227,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 1,Medium Capacity Cutting Machine 2,,0.2727106227106227,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.2714285714285714,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.2714285714285714,0.0
T3,,,Laser Welding Machine 1,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.2714285714285714,0.0
T3,,,Laser Welding Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,,0.2714285714285714,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.2714285714285714,0.0
T3,,,Medium Capacity Cutting Machine 2,Assembly Machine 1,Laser Welding Machine 2,,0.2713369963369963,0.0
T3,,,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.2713369963369963,0.0
T3,,,Testing Machine 3,Medium Capacity Cutting Machine 3,Laser Welding Machine 2,,0.2701465201465202,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,,0.2701465201465201,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.2699633699633699,0.0
T3,,,Testing Machine 1,Assembly Machine 1,Medium Capacity Cutting Machine 3,,0.2699633699633699,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Assembly Machine 1,Riveting Machine,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Assembly Machine 1,Laser Cutter,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Testing Machine 1,,0.2692307692307692,0.0
T3,,,Medium Capacity Cutting Machine 3,Laser Welding Machine 2,Assembly Machine 2,,0.2685897435897436,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Testing Machine 3,,0.2685897435897436,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Testing Machine 3,,0.2685897435897436,0.0
T3,,,Large Capacity Cutting Machine 2,Assembly Machine 1,Testing Machine 1,,0.2682234432234432,0.0
T3,,,Laser Welding Machine 2,Large Capacity Cutting Machine 1,Testing Machine 1,,0.2682234432234432,0.0
T3,,,Assembly Machine 3,Large Capacity Cutting Machine 1,Testing Machine 1,,0.2682234432234432,0.0
T3,,,Laser Welding Machine 2,Assembly Machine 1,Testing Machine 1,,0.2682234432234432,0.0
T3,,,Assembly Machine 2,Testing Machine 1,Laser Cutter,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Laser Cutter,Medium Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Riveting Machine,Medium Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Testing Machine 1,Riveting Machine,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Riveting Machine,Large Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Laser Cutter,Large Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Testing Machine 1,Low Capacity Cutting Machine 1,,0.2678571428571428,0.0
T3,,,Assembly Machine 2,Testing Machine 2,Laser Welding Machine 2,,0.2677655677655677,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Medium Capacity Cutting Machine 3,,0.2675824175824176,0.0
T3,,,Testing Machine 1,Medium Capacity Cutting Machine 3,Assembly Machine 2,,0.2673992673992674,0.0
T3,,,Large Capacity Cutting Machine 1,Testing Machine 2,Assembly Machine 2,,0.2650183150183149,0.0
T3,,,Laser Welding Machine 1,Testing Machine 2,Assembly Machine 2,,0.2650183150183149,0.0
T3,,,Testing Machine 1,Medium Capacity Cutting Machine 1,Laser Welding Machine 1,,0.2648351648351648,0.0
T3,,,Large Capacity Cutting Machine 1,Testing Machine 1,Assembly Machine 3,,0.2637362637362637,0.0
T3,,,Laser Welding Machine 1,Testing Machine 1,Assembly Machine 3,,0.2637362637362637,0.0
T3,,,Laser Welding Machine 1,Testing Machine 1,Large Capacity Cutting Machine 2,,0.2637362637362637,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 2,Testing Machine 1,,0.2634615384615384,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 2,Assembly Machine 1,,0.2630952380952381,0.0
T3,,,Assembly Machine 3,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,,0.2630952380952381,0.0
T3,,,Testing Machine 2,Laser Welding Machine 2,Assembly Machine 1,,0.2630952380952381,0.0
T3,,,Testing Machine 2,Laser Welding Machine 2,Large Capacity Cutting Machine 1,,0.2630952380952381,0.0
T3,,,Testing Machine 2,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,,0.2630952380952381,0.0
T3,,,Assembly Machine 3,Laser Welding Machine 2,Large Capacity Cutting Machine 1,,0.2630952380952381,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,,0.2630952380952381,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 3,,0.2628205128205128,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 1,Testing Machine 3,,0.2626373626373626,0.0
T3,,,Testing Machine 3,Medium Capacity Cutting Machine 2,Laser Welding Machine 1,,0.2624542124542124,0.0
T3,,,Assembly Machine 2,Large Capacity Cutting Machine 1,Testing Machine 2,,0.2613553113553113,0.0
T3,,,Assembly Machine 2,Testing Machine 3,Laser Welding Machine 1,,0.2600732600732601,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Welding Machine 1,Testing Machine 1,,0.2598901098901098,0.0
T3,,,Testing Machine 3,Laser Welding Machine 1,Assembly Machine 2,,0.2598901098901098,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,Testing Machine 2,,0.2589743589743589,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,Large Capacity Cutting Machine 2,,0.2589743589743589,0.0
T3,,,Assembly Machine 1,Laser Welding Machine 2,Testing Machine 2,,0.2589743589743589,0.0
T3,,,Assembly Machine 1,Laser Welding Machine 2,Large Capacity Cutting Machine 2,,0.2589743589743589,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,Assembly Machine 3,,0.2589743589743589,0.0
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Laser Welding Machine 1,,0.2576923076923076,0.0
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Laser Welding Machine 1,,0.2576923076923076,0.0
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 3,Laser Welding Machine 1,,0.2576923076923076,0.0
T3,,,Testing Machine 1,Laser Welding Machine 1,Assembly Machine 1,,0.2571428571428571,0.0
T3,,,Testing Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 1,,0.2571428571428571,0.0
T3,,,Testing Machine 1,Laser Welding Machine 1,Large Capacity Cutting Machine 1,,0.2571428571428571,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 3,Large Capacity Cutting Machine 1,,0.2559523809523809,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 3,Assembly Machine 1,,0.2559523809523809,0.0
T3,,,Assembly Machine 2,Large Capacity Cutting Machine 2,Testing Machine 1,,0.2549450549450549,0.0
T3,,,Assembly Machine 3,Testing Machine 1,Laser Welding Machine 1,,0.2541208791208791,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 1,Laser Welding Machine 1,,0.2541208791208791,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 1,Laser Welding Machine 2,,0.2534798534798534,0.0
T3,,,Assembly Machine 1,Testing Machine 2,Medium Capacity Cutting Machine 2,,0.2512820512820513,0.0
T3,,,Testing Machine 1,Laser Welding Machine 2,Assembly Machine 2,,0.2507326007326007,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 1,Riveting Machine,,0.25,0.0
T3,,,Assembly Machine 1,Testing Machine 1,Low Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Testing Machine 1,Laser Cutter,,0.25,0.0
T3,,,Assembly Machine 1,Riveting Machine,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Laser Cutter,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Laser Cutter,Testing Machine 1,Assembly Machine 1,,0.25,0.0
T3,,,Laser Cutter,Testing Machine 1,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Laser Cutter,Testing Machine 1,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Laser Cutter,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Riveting Machine,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Riveting Machine,Testing Machine 1,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Riveting Machine,Testing Machine 1,Assembly Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Assembly Machine 1,,0.25,0.0
T3,,,Assembly Machine 1,Testing Machine 1,Riveting Machine,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Assembly Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Assembly Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Riveting Machine,Testing Machine 1,Medium Capacity Cutting Machine 1,,0.25,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Large Capacity Cutting Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 1,Low Capacity Cutting Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 1,Laser Cutter,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Assembly Machine 1,,0.25,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Laser Welding Machine 1,,0.2493589743589743,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Laser Welding Machine 1,,0.2493589743589743,0.0
T3,,,Assembly Machine 1,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,,0.2487179487179487,0.0
T3,,,Assembly Machine 2,Testing Machine 2,Medium Capacity Cutting Machine 3,,0.2485347985347984,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 1,Testing Machine 3,,0.2483516483516483,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Testing Machine 3,,0.2483516483516483,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.2464285714285714,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.2464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.2464285714285714,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.2464285714285714,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 1,Assembly Machine 1,,0.2464285714285714,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.2464285714285714,0.0
T3,,,Assembly Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,,0.2461538461538461,0.0
